hypothesis_id,model_a,model_b,scope,stratum,metric,iterations,seed,sequence_units,mean_a,mean_b,mean_delta,ci95_lower,ci95_upper,p_value,p_method,p_sign_assignments,p_value_bh
H0101,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.5424876211131175,0.3729493790956683,0.16953824201744927,0.11884681279027523,0.22002892135203328,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0102,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.5424876211131175,0.3729493790956683,0.16953824201744927,0.1193699787823073,0.2203872274712184,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0103,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.4615931011824339,0.29522548803057636,0.16636761315185755,0.10630509239272674,0.2139657008714185,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0104,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.6233821410438012,0.45067327016076014,0.17270887088304096,0.09592170778916792,0.24961960879899425,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0105,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.018156348993613788,0.016611689552720747,0.0015446594408930403,-0.006648894878370193,0.012545361554361142,0.8515625,exact_two_sided_paired_sign_flip,256,0.9999408143939394
H0106,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.018156348993613788,0.016611689552720747,0.0015446594408930403,-0.006723360522503996,0.012463789295914924,0.8515625,exact_two_sided_paired_sign_flip,256,0.9999408143939394
H0107,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.028592354829709933,0.020006471032352594,0.008585883797357344,-0.0064568156682679855,0.02478092756381224,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0108,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.007720343157517636,0.013216908073088899,-0.0054965649155712636,-0.008099739734037424,-0.001503880415013226,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0109,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,false_positive_frames,10000,0,8,4.5,6.375,-1.875,-3.125,-0.75,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0110,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,10000,0,8,4.5,6.375,-1.875,-3.125,-0.75,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0111,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,10000,0,4,6.75,8.25,-1.5,-3.0,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0112,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,10000,0,4,2.25,4.5,-2.25,-4.25,-0.5,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0113,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,10000,0,8,1.75,3.25,-1.5,-2.375,-0.75,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0114,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,10000,0,8,1.75,3.25,-1.5,-2.375,-0.75,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0115,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,2.5,3.5,-1.0,-2.0,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0116,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,1.0,3.0,-2.0,-3.25,-1.0,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0117,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,10000,0,8,1.75,2.625,-0.875,-2.375,0.5,0.40625,exact_two_sided_paired_sign_flip,256,0.6006558028616852
H0118,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,10000,0,8,1.75,2.625,-0.875,-2.375,0.5,0.40625,exact_two_sided_paired_sign_flip,256,0.6006558028616852
H0119,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,1.5,2.75,-1.25,-3.75,0.5,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0120,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,2.0,2.5,-0.5,-2.25,1.25,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0121,absence_and_run_length,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,10000,0,8,40.75,45.875,-5.125,-7.875,-2.75,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0122,absence_and_run_length,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,10000,0,8,40.75,45.875,-5.125,-7.875,-2.625,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0123,absence_and_run_length,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,44.75,48.25,-3.5,-5.5,-1.0,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0124,absence_and_run_length,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,36.75,43.5,-6.75,-11.25,-2.5,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0125,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,10000,0,8,0.7017252458515603,0.5963825024985341,0.10534274335302601,0.047294277066978134,0.15730222114709502,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0126,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.6957293513533165,0.62275261509367,0.07297673625964651,0.016851396455516626,0.11423282494757389,0.046875,exact_two_sided_paired_sign_flip,256,0.17095588235294118
H0127,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.706453634085213,0.42235629396070823,0.2840973401245048,0.11685463659147868,0.5190092165898617,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0128,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.7017252458515603,0.5963825024985341,0.10534274335302601,0.04645728342352533,0.15756768124594223,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0129,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.6808675325308599,0.5987119947221303,0.08215553780872954,0.03610128092824765,0.12925641316392197,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0130,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.7062577782598156,0.5526544295334952,0.1536033487263203,0.07270413524330054,0.2275907488258173,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0131,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,10000,0,8,0.659742727942429,0.5284974891090334,0.13124523883339567,0.07423532733606857,0.18053504806340115,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0132,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.6395906158081716,0.5329938784158224,0.10659673739234926,0.05215378899388401,0.14521398193110585,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0133,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.706453634085213,0.42235629396070823,0.2840973401245048,0.11309523809523808,0.5162401972673619,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0134,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.659742727942429,0.5284974891090334,0.13124523883339567,0.07326820857902164,0.1802990781610842,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0135,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.6536502692252344,0.5590208988491862,0.09462937037604821,0.048476907566856284,0.13862032568565774,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0136,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.6488658464753185,0.4547246627704264,0.1941411837048922,0.11195017247077076,0.2683801021429575,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0137,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.5424876211131175,0.35469868408677224,0.18778893702634525,0.13525390894885334,0.2357452433778442,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0138,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.4893213964456823,0.31263707262655493,0.17668432381912735,0.1255079693750215,0.22312064728708236,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0139,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.706453634085213,0.42235629396070823,0.2840973401245048,0.11904761904761903,0.5184331797235022,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0140,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.5424876211131175,0.35469868408677224,0.18778893702634525,0.13488001424100193,0.23514721771569813,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0141,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.5770033137417246,0.4374364949813012,0.13956681876042348,0.0957780951134163,0.17553388872527725,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0142,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.48799596858752864,0.22793688714114463,0.260059081446384,0.17832547784135505,0.3386847525072983,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0143,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,all_frames,mae,10000,0,8,0.03589829581333146,0.06851408341214082,-0.03261578759880937,-0.04244412829474329,-0.022787446902875444,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0144,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.03869177781907113,0.07662078040964526,-0.037929002590574135,-0.05250113988632022,-0.024595390079874498,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0145,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.022936656054456245,0.06027081848737621,-0.03733416243291996,-0.05889213894419056,-0.021413702254984318,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0146,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.03589829581333146,0.06851408341214082,-0.03261578759880937,-0.042408683874633334,-0.022860007223027976,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0147,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.02695855279403466,0.04825530123784162,-0.02129674844380696,-0.029351224069178707,-0.011805999921646023,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0148,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.04559779998496841,0.09438937701655682,-0.048791577031588415,-0.0708706671463454,-0.02917022644001125,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0149,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.018156348993613788,0.022986164259504012,-0.004829815265890229,-0.01076341056610194,0.0015110044168729624,0.1953125,exact_two_sided_paired_sign_flip,256,0.393161525974026
H0150,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.01525144234013174,0.0208742469346321,-0.005622804594500361,-0.010232163147918267,-0.00018046304919717925,0.09375,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.022936656062764335,0.027015543304530265,-0.004078887241765928,-0.01605018065454435,0.006409092028874493,0.546875,exact_two_sided_paired_sign_flip,256,0.6948002049180327
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.018156348993613788,0.022986164259504012,-0.004829815265890229,-0.01064017282922834,0.001625822230446242,0.1953125,exact_two_sided_paired_sign_flip,256,0.393161525974026
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.01677032130133184,0.018518426685744535,-0.0017481053844126942,-0.008263191518472157,0.0044499795468341125,0.6484375,exact_two_sided_paired_sign_flip,256,0.7987375827814569
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.020479666034457653,0.02954949842064842,-0.009069832386190765,-0.0165962009832416,-0.0007920526327963523,0.0703125,exact_two_sided_paired_sign_flip,256,0.2143954918032787
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,10000,0,8,0.7017252458515602,0.5963825024985341,0.10534274335302599,0.0466181859599245,0.1569471002263811,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,10000,0,8,0.7017252458515602,0.5963825024985341,0.10534274335302599,0.047239649438353855,0.1571631666127877,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0157,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,10000,0,4,0.6089992325393101,0.49777196957797576,0.1112272629613344,0.06261332187786779,0.159841204044801,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0158,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,10000,0,4,0.7944512591638103,0.6949930354190927,0.09945822374471758,-0.013188080426210419,0.19241632868770395,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,10000,0,8,0.659742727942429,0.5284974891090334,0.13124523883339567,0.0744114543541446,0.17985966395733624,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,10000,0,8,0.659742727942429,0.5284974891090334,0.13124523883339567,0.07576611883453825,0.1807286634875875,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0161,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,10000,0,4,0.5705821802367805,0.43801270327717795,0.13256947695960258,0.0852697718349697,0.17986918208423544,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0162,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,10000,0,4,0.7489032756480775,0.6189822749408889,0.12992100070718876,0.021783048039864653,0.2156871235839758,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0163,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.5424876211131175,0.35469868408677224,0.1877889370263453,0.1338016038691466,0.23573223197445975,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0164,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.5424876211131175,0.35469868408677224,0.1877889370263453,0.13441294739662962,0.23421507035152986,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0165,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.4615931011824339,0.2911430488363448,0.1704500523460891,0.10630509239272674,0.21562298391311202,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0166,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.6233821410438012,0.41825431933719964,0.20512782170660152,0.11178063073403569,0.2653671309377715,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0167,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.018156348993613788,0.022986164259504015,-0.0048298152658902286,-0.010743614668546668,0.0016870607767833382,0.1953125,exact_two_sided_paired_sign_flip,256,0.393161525974026
H0168,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.018156348993613788,0.022986164259504015,-0.0048298152658902286,-0.010834187125823274,0.0016253777171551297,0.1953125,exact_two_sided_paired_sign_flip,256,0.393161525974026
H0169,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.028592354829709933,0.028402978587556867,0.00018937624215307428,-0.0067887097779065556,0.008819894520803676,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0170,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.007720343157517636,0.017569349931451168,-0.009849006773933532,-0.0158249536477279,-0.004209139384920635,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0171,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,false_positive_frames,10000,0,8,4.5,7.625,-3.125,-5.253124999999997,-1.125,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0172,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,false_positive_frames,10000,0,8,4.5,7.625,-3.125,-5.375,-1.125,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0173,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,false_positive_frames,10000,0,4,6.75,8.5,-1.75,-3.75,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
