hypothesis_id,model_a,model_b,scope,stratum,metric,sequence_id,value_a,value_b,delta
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq18,0.18352822633641594,0.29721766639748065,-0.11368944006106471
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq19,0.26934474856108614,0.5640363783530324,-0.2946916297919463
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq20,0.1609273601479189,0.4232692885464547,-0.26234192839853576
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq21,0.23005936254447987,0.6594276513334462,-0.42936828878896627
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq22,0.2850503247802358,0.6041518045473431,-0.3191014797671073
H0638,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,boundary_iou,positive_seq23,0.08742875174795402,0.23837035073641644,-0.15094159898846243
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq16,0.06593604591080293,0.01819441198340428,0.04774163392739865
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq17,0.04365934874837717,0.016089775975232774,0.0275695727731444
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq18,0.10532516382989429,0.07647979995679288,0.02884536387310141
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq19,0.06196256201448185,0.032572490330494475,0.029390071683987377
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq20,0.09818876367689182,0.08028262491769475,0.01790613875919707
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq21,0.05797025079212809,0.01744616224352415,0.04052408854860394
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq22,0.03174508715291386,0.0095225451425548,0.02222254201035906
H0639,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,mae,positive_seq23,0.07930822693742812,0.060210374815921695,0.01909785212150642
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq16,0.06729608650008838,0.010127206325926112,0.057168880174162266
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq17,0.05431284753351726,0.015575656410708854,0.038737191122808406
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq18,0.11112811782264284,0.08135846282155919,0.029769655001083653
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq19,0.06123029948635535,0.033161874538795516,0.02806842494755983
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq20,0.10483186181274153,0.05533595525118853,0.049495906561553
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq21,0.0995957013219595,0.014838140830397606,0.08475756049156188
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq22,0.030878180002963,0.009234556131890382,0.021643623871072618
H0640,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,mae,positive_seq23,0.08321967824465698,0.061759484608450696,0.021460193636206285
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq16,0.059524425989885846,0.0562255243686585,0.0032989016212273473
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq17,0.018988088403842227,0.017280368650972378,0.0017077197528698497
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq18,0.058901531887905936,0.037450497038662434,0.021451034849243503
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq19,0.10223700106143951,0.00015635887393727899,0.10208064218750224
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq20,0.08838228547635178,0.11710866109206108,-0.0287263756157093
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq21,0.024401339074522126,0.019549405318626197,0.004851933755895928
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq22,0.05081704445183277,0.01585830337717198,0.03495874107466079
H0641,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,mae,positive_seq23,0.07226761458441615,0.0574219771893695,0.01484563739504665
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq16,0.06593604591080293,0.01819441198340428,0.04774163392739865
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq17,0.04365934874837717,0.016089775975232774,0.0275695727731444
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq18,0.10532516382989429,0.07647979995679288,0.02884536387310141
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq19,0.06196256201448185,0.032572490330494475,0.029390071683987377
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq20,0.09818876367689182,0.08028262491769475,0.01790613875919707
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq21,0.05797025079212809,0.01744616224352415,0.04052408854860394
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq22,0.03174508715291386,0.0095225451425548,0.02222254201035906
H0642,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,mae,positive_seq23,0.07930822693742812,0.060210374815921695,0.01909785212150642
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq16,0.039321732915635475,0.02206176081096561,0.017259972104669865
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq17,0.009320070134520022,0.006014247130089508,0.0033058230044305135
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq18,0.07872005450454625,0.06643547240475361,0.012284582099792635
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq19,0.04739664697221347,0.020364841175199086,0.027031805797014384
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq20,0.07476287236038064,0.08120420270362437,-0.006441330343243734
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq21,0.02835162361937667,0.01823429002125623,0.010117333598120441
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq22,0.025999580359747334,0.007862192933492723,0.018137387426254613
H0643,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,mae,positive_seq23,0.06916569571264765,0.04626959132623266,0.02289610438641499
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq16,0.10194364584544126,0.012962116510821301,0.08898152933461996
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq17,0.06941380770877004,0.023646422609090223,0.045767385099679814
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq18,0.110953167725641,0.07860456155433965,0.03234860617130135
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq19,0.08623908708492915,0.052918572255986784,0.03332051482894237
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq20,0.1464185399167678,0.07838525888783966,0.06803328102892812
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq21,0.11128377970308065,0.016027532243606403,0.09525624745947425
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq22,0.04361913452545802,0.012953939707949757,0.030665194817508262
H0644,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,mae,positive_seq23,0.08587104125934489,0.06923088177983813,0.016640159479506755
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq16,0.013861273871527779,0.014702772352430555,-0.0008414984809027755
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq17,0.009169732418430334,0.011498635912698412,-0.002328903494268078
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq18,0.021089668072089948,0.01770125454695767,0.0033884135251322778
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq19,0.017225458054315475,0.02235423254588294,-0.005128774491567466
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq20,0.017834201388888887,0.0677468532986111,-0.04991265190972222
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq21,0.00874695793030754,0.012227337549603175,-0.0034803796192956343
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq22,0.0074957540760869565,0.005817576237922706,0.0016781778381642501
H0645,ema_alpha_0_30,identity,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq23,0.03747047061011905,0.0520490955171131,-0.014578624906994048
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq16,0.013181029040404042,0.0058106455176767675,0.007370383522727274
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq17,0.009539289378156566,0.00906903507733586,0.0004702543008207067
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq18,0.019342215401785712,0.015279851035466268,0.004062364366319444
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq19,0.017538648200757574,0.022760673137626263,-0.005222024936868689
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq20,0.011857428875448028,0.03399715081765233,-0.022139721942204302
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq21,0.015664713541666667,0.003331814236111111,0.012332899305555556
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq22,0.006230961963383839,0.0053978012547348485,0.0008331607086489905
H0646,ema_alpha_0_30,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq23,0.03615593050733025,0.0490453800154321,-0.01288944950810185
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq16,0.01706814236111111,0.05662279885912698,-0.03955465649801587
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq17,0.00831391630116959,0.017125079952485384,-0.008811163651315793
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq18,0.03506928943452381,0.03707248263888889,-0.0020031932043650807
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq19,0.0,0.0,0.0
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq20,0.026657056051587302,0.11756784267526452,-0.09091078662367721
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq21,0.003168122759856631,0.019401146673387097,-0.016233023913530466
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq22,0.03532118055555556,0.015052625868055555,0.020268554687500006
H0647,ema_alpha_0_30,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq23,0.039836642795138884,0.057455783420138906,-0.017619140625000022
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq16,0.013861273871527779,0.014702772352430555,-0.0008414984809027755
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq17,0.009169732418430334,0.011498635912698412,-0.002328903494268078
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq18,0.021089668072089948,0.01770125454695767,0.0033884135251322778
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq19,0.017225458054315475,0.02235423254588294,-0.005128774491567466
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq20,0.017834201388888887,0.0677468532986111,-0.04991265190972222
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq21,0.00874695793030754,0.012227337549603175,-0.0034803796192956343
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq22,0.0074957540760869565,0.005817576237922706,0.0016781778381642501
H0648,ema_alpha_0_30,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq23,0.03747047061011905,0.0520490955171131,-0.014578624906994048
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq16,0.007807074652777777,0.020745820123792277,-0.0129387454710145
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq17,0.0006644643775720165,0.004359326774691359,-0.0036948623971193423
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq18,0.02106228298611111,0.0275945983270202,-0.0065323153409090895
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq19,0.011863250248015872,0.014247240823412697,-0.0023839905753968247
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq20,0.01612803819444444,0.07486979166666666,-0.05874175347222221
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq21,0.0029063585069444447,0.01608931929976852,-0.013182960792824076
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq22,0.006234108982974909,0.004711441532258064,0.001522667450716845
H0649,ema_alpha_0_30,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq23,0.03451374092487373,0.04566642992424242,-0.011152688999368693
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq16,0.02205224928513072,0.00652688419117647,0.01552536509395425
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq17,0.015548683449074072,0.016853117766203705,-0.0013044343171296335
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq18,0.021095461071047008,0.015608431824252136,0.005487029246794872
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq19,0.026162471064814813,0.03586588541666666,-0.009703414351851847
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq20,0.02134689031862745,0.053081980187908495,-0.031735089869281044
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq21,0.01926003689236111,0.005275770399305556,0.013984266493055553
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq22,0.010103153935185186,0.008103587962962962,0.0019995659722222246
H0650,ema_alpha_0_30,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq23,0.03938364864174837,0.05617905560661766,-0.016795406964869287
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq16,0.8052859635303626,0.9009543528984428,-0.0956683893680802
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq17,0.7708053766557225,0.8383460909003932,-0.06754071424467079
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq18,0.5756419478359117,0.6204065374479213,-0.044764589612009575
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq19,0.7486048118303712,0.8247101681470522,-0.07610535631668103
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq20,0.3671587815448741,0.3823534191978475,-0.015194637652973408
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq21,0.7595093682043065,0.7157008700555377,0.04380849814876875
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq22,0.7140955300331709,0.8490822155609976,-0.13498668552782667
H0651,ema_alpha_0_30,identity,sequence,all_sequences,mean_dice,positive_seq23,0.17869805687405707,0.2956752014024805,-0.11697714452842342
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq16,0.8052859635303626,0.9009543528984428,-0.0956683893680802
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq17,0.7708053766557225,0.8383460909003932,-0.06754071424467079
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq18,0.5756419478359117,0.6204065374479213,-0.044764589612009575
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq19,0.7486048118303712,0.8247101681470522,-0.07610535631668103
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq20,0.3671587815448741,0.3823534191978475,-0.015194637652973408
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq21,0.7595093682043065,0.7157008700555377,0.04380849814876875
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq22,0.7140955300331709,0.8490822155609976,-0.13498668552782667
H0652,ema_alpha_0_30,identity,sequence,positive_sequences,mean_dice,positive_seq23,0.17869805687405707,0.2956752014024805,-0.11697714452842342
H0653,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_dice,positive_seq19,0.7486048118303712,0.8247101681470522,-0.07610535631668103
H0653,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_dice,positive_seq20,0.3671587815448741,0.3823534191978475,-0.015194637652973408
H0653,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_dice,positive_seq22,0.7140955300331709,0.8490822155609976,-0.13498668552782667
H0653,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_dice,positive_seq23,0.17869805687405707,0.2956752014024805,-0.11697714452842342
H0654,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_dice,positive_seq16,0.8052859635303626,0.9009543528984428,-0.0956683893680802
H0654,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_dice,positive_seq17,0.7708053766557225,0.8383460909003932,-0.06754071424467079
H0654,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_dice,positive_seq18,0.5756419478359117,0.6204065374479213,-0.044764589612009575
H0654,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_dice,positive_seq21,0.7595093682043065,0.7157008700555377,0.04380849814876875
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq16,0.753192713059825,0.8795762210954408,-0.1263835080356157
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq17,0.6995607186935643,0.7996272093262188,-0.10006649063265449
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq18,0.44472673679909647,0.5024663358180012,-0.057739599018904686
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq19,0.6761736783052573,0.789099149039001,-0.1129254707337437
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq20,0.33427324534275604,0.35788520600365764,-0.0236119606609016
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq21,0.7079014051588662,0.6837871061777686,0.024114298981097626
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq22,0.627477787965671,0.7891221154991456,-0.16164432753347457
H0655,ema_alpha_0_30,identity,sequence,all_sequences,mean_iou,positive_seq23,0.13110353240364778,0.24603775073729547,-0.1149342183336477
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq16,0.753192713059825,0.8795762210954408,-0.1263835080356157
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq17,0.6995607186935643,0.7996272093262188,-0.10006649063265449
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq18,0.44472673679909647,0.5024663358180012,-0.057739599018904686
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq19,0.6761736783052573,0.789099149039001,-0.1129254707337437
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq20,0.33427324534275604,0.35788520600365764,-0.0236119606609016
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq21,0.7079014051588662,0.6837871061777686,0.024114298981097626
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq22,0.627477787965671,0.7891221154991456,-0.16164432753347457
H0656,ema_alpha_0_30,identity,sequence,positive_sequences,mean_iou,positive_seq23,0.13110353240364778,0.24603775073729547,-0.1149342183336477
H0657,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_iou,positive_seq19,0.6761736783052573,0.789099149039001,-0.1129254707337437
H0657,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_iou,positive_seq20,0.33427324534275604,0.35788520600365764,-0.0236119606609016
H0657,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_iou,positive_seq22,0.627477787965671,0.7891221154991456,-0.16164432753347457
H0657,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_iou,positive_seq23,0.13110353240364778,0.24603775073729547,-0.1149342183336477
H0658,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_iou,positive_seq16,0.753192713059825,0.8795762210954408,-0.1263835080356157
H0658,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_iou,positive_seq17,0.6995607186935643,0.7996272093262188,-0.10006649063265449
H0658,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_iou,positive_seq18,0.44472673679909647,0.5024663358180012,-0.057739599018904686
H0658,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_iou,positive_seq21,0.7079014051588662,0.6837871061777686,0.024114298981097626
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq16,0.48117397234917314,0.7221091066415846,-0.24093513429241142
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq17,0.5320407451832223,0.6701206793514664,-0.13807993416824405
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq18,0.1734572562850971,0.27051270382168274,-0.09705544753658565
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq19,0.409370874754439,0.6305712959173274,-0.2212004211628884
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq20,0.25996659612443157,0.2880278529653737,-0.028061256840942128
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq21,0.6160211068255481,0.6171662305571441,-0.0011451237315960316
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq22,0.4352815516621414,0.6379070343167644,-0.20262548265462305
H0659,ema_alpha_0_30,identity,sequence,all_sequences,mean_boundary_iou,positive_seq23,0.07628292958129355,0.17618389589562794,-0.09990096631433439
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq16,0.48117397234917314,0.7221091066415846,-0.24093513429241142
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq17,0.5320407451832223,0.6701206793514664,-0.13807993416824405
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq18,0.1734572562850971,0.27051270382168274,-0.09705544753658565
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq19,0.409370874754439,0.6305712959173274,-0.2212004211628884
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq20,0.25996659612443157,0.2880278529653737,-0.028061256840942128
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq21,0.6160211068255481,0.6171662305571441,-0.0011451237315960316
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq22,0.4352815516621414,0.6379070343167644,-0.20262548265462305
H0660,ema_alpha_0_30,identity,sequence,positive_sequences,mean_boundary_iou,positive_seq23,0.07628292958129355,0.17618389589562794,-0.09990096631433439
H0661,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_boundary_iou,positive_seq19,0.409370874754439,0.6305712959173274,-0.2212004211628884
H0661,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_boundary_iou,positive_seq20,0.25996659612443157,0.2880278529653737,-0.028061256840942128
H0661,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_boundary_iou,positive_seq22,0.4352815516621414,0.6379070343167644,-0.20262548265462305
H0661,ema_alpha_0_30,identity,sequence,low_motion_sequences,mean_boundary_iou,positive_seq23,0.07628292958129355,0.17618389589562794,-0.09990096631433439
H0662,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_boundary_iou,positive_seq16,0.48117397234917314,0.7221091066415846,-0.24093513429241142
H0662,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_boundary_iou,positive_seq17,0.5320407451832223,0.6701206793514664,-0.13807993416824405
H0662,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_boundary_iou,positive_seq18,0.1734572562850971,0.27051270382168274,-0.09705544753658565
H0662,ema_alpha_0_30,identity,sequence,high_motion_sequences,mean_boundary_iou,positive_seq21,0.6160211068255481,0.6171662305571441,-0.0011451237315960316
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq16,0.013861273871527779,0.014702772352430555,-0.0008414984809027755
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq17,0.009169732418430334,0.011498635912698413,-0.00232890349426808
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq18,0.021089668072089948,0.01770125454695767,0.0033884135251322778
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq19,0.017225458054315475,0.02235423254588294,-0.005128774491567466
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq20,0.01783420138888889,0.0677468532986111,-0.04991265190972222
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq21,0.00874695793030754,0.012227337549603173,-0.0034803796192956326
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq22,0.007495754076086957,0.0058175762379227055,0.0016781778381642519
H0663,ema_alpha_0_30,identity,sequence,all_sequences,mean_false_positive_fraction,positive_seq23,0.03747047061011905,0.0520490955171131,-0.014578624906994048
H0664,ema_alpha_0_30,identity,sequence,positive_sequences,mean_false_positive_fraction,positive_seq16,0.013861273871527779,0.014702772352430555,-0.0008414984809027755
H0664,ema_alpha_0_30,identity,sequence,positive_sequences,mean_false_positive_fraction,positive_seq17,0.009169732418430334,0.011498635912698413,-0.00232890349426808
H0664,ema_alpha_0_30,identity,sequence,positive_sequences,mean_false_positive_fraction,positive_seq18,0.021089668072089948,0.01770125454695767,0.0033884135251322778
H0664,ema_alpha_0_30,identity,sequence,positive_sequences,mean_false_positive_fraction,positive_seq19,0.017225458054315475,0.02235423254588294,-0.005128774491567466
H0664,ema_alpha_0_30,identity,sequence,positive_sequences,mean_false_positive_fraction,positive_seq20,0.01783420138888889,0.0677468532986111,-0.04991265190972222
